SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
0,2,US,7008,US,10019,2023-01-10 00:00:14,2.22,0.0,1.0,1138.0,2023-01-11 00:00:14,24,1
0,1,IT,30124,IT,4014,2023-01-10 00:00:14,1.0,0.0,0.01,452.0,2023-01-12 00:00:14,48,1
0,2,US,7008,US,91361,2023-01-10 00:00:14,2.04,0.0,1.0,2851.44,2023-01-17 00:00:14,168,1
0,2,US,7008,US,94565,2023-01-10 00:00:14,2.04,0.0,1.0,2939.24,2023-01-17 00:00:14,168,1
0,2,US,7008,US,90046,2023-01-10 00:00:14,1.81,0.0,1.0,2815.72,2023-01-16 00:00:14,144,1
1,1,IT,20122,IT,50013,2023-01-10 17:13:55.697,25.0,19.0,0.08,238.52,2023-01-12 00:00:14,31,1
1,1,IT,63811,IT,94011,2023-01-10 00:00:14,257.78,169.48,10.5,625.12,2023-01-13 14:59:14,86,1
3,2,US,7950,US,7008,2023-01-10 00:00:14,0.36,0.36,0.0,27.17,2023-01-12 00:00:14,48,1
0,0,IT,70121,IT,187,2023-01-10 00:00:14,1.0,0.0,0.01,375.99,2023-01-12 11:46:16,59,1
0,2,US,7008,US,20007,2023-01-10 00:00:14,3.08,0.0,1.62,941.54,2023-01-11 00:00:14,24,1
0,2,US,7008,US,10016,2023-01-10 00:00:14,2.63,0.0,1.0,1138.87,2023-01-11 00:00:14,24,1
0,2,US,10022,US,60106,2023-01-10 00:00:14,1.6,0.0,0.09,1173.01,2023-01-12 00:00:14,48,1
0,2,US,7008,US,7024,2023-01-10 00:00:14,1.95,0.0,1.0,2241.24,2023-01-11 00:00:14,24,1
0,2,US,7008,US,8701,2023-01-10 00:00:14,1.13,0.0,1.0,419.48,2023-01-11 00:00:14,24,1
0,2,US,7008,US,33480,2023-01-10 00:00:14,1.45,0.0,1.0,1804.59,2023-01-13 00:00:14,72,1
0,2,US,7008,US,22302,2023-01-10 00:00:14,1.68,0.0,1.0,944.46,2023-01-12 00:00:14,48,1
0,2,US,7008,US,97211,2023-01-10 00:00:14,1.41,0.0,1.0,2832.58,2023-01-17 00:00:14,168,1
0,2,US,7008,US,19087,2023-01-10 00:00:14,2.54,0.0,0.1,1035.24,2023-01-11 00:00:14,24,1
0,2,US,7008,US,34102,2023-01-10 00:00:14,2.72,0.0,1.62,1810.99,2023-01-13 00:00:14,72,1
0,2,US,7008,US,77056,2023-01-10 00:00:14,1.27,0.0,1.0,1510.57,2023-01-16 00:00:14,144,1
0,2,US,7008,US,80112,2023-01-10 00:00:14,1.0,0.0,1.0,1479.67,2023-01-14 00:00:14,96,1
0,2,US,7008,US,75225,2023-01-10 00:00:14,1.91,0.0,1.0,1279.12,2023-01-16 00:00:14,144,1
0,2,US,7008,US,77005,2023-01-10 00:00:14,2.09,0.0,1.0,1511.31,2023-01-14 00:00:14,96,1
3,0,IT,147,IT,63076,2023-01-10 00:00:14,1.09,1.09,0.0,161.27,2023-01-12 00:00:14,48,1
0,0,IT,70121,IT,7100,2023-01-10 00:00:14,1.0,0.0,0.01,701.05,2023-01-13 11:27:14,83,1
0,2,US,7008,US,1730,2023-01-10 00:00:14,2.09,0.0,1.0,662.74,2023-01-11 00:00:14,24,1
0,0,IT,186,IT,165,2023-01-10 00:00:14,1.66,0.0,0.04,2.58,2023-01-12 11:24:56,59,1
0,2,US,77056,US,97201,2023-01-10 00:00:14,1.36,0.0,0.09,2945.96,2023-01-14 00:00:14,96,1
0,2,US,7008,US,33131,2023-01-10 00:00:14,1.86,0.0,1.0,1899.08,2023-01-13 00:00:14,72,1
0,2,US,7008,US,33149,2023-01-10 00:00:14,1.54,0.0,1.0,1907.93,2023-01-14 00:00:14,96,1
0,2,US,7008,US,2540,2023-01-10 00:00:14,2.72,0.0,1.62,879.09,2023-01-12 00:00:14,48,1
0,0,IT,63076,IT,197,2023-01-11 00:00:14,0.6,0.0,0.01,156.79,2023-01-12 14:17:19,38,2
0,0,IT,63076,IT,24122,2023-01-11 00:00:14,1.11,0.0,0.01,453.28,2023-01-12 12:04:15,36,2
0,0,IT,63076,IT,90142,2023-01-11 00:00:14,1.3,0.0,0.01,531.37,2023-01-16 11:11:22,131,2
0,0,IT,63076,IT,24029,2023-01-11 00:00:14,1.22,0.0,0.01,451.28,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,38079,2023-01-11 00:00:14,0.61,0.0,0.01,425.32,2023-01-12 12:09:14,36,2
0,0,IT,63076,IT,174,2023-01-11 00:00:14,0.58,0.0,0.01,158.42,2023-01-12 12:06:18,36,2
0,0,IT,35122,IT,20017,2023-01-10 00:00:14,1.02,0.0,0.01,221.61,2023-01-13 12:22:53,84,1
3,0,IT,1016,IT,63076,2023-01-10 00:00:14,0.75,0.75,0.0,186.08,2023-01-12 00:00:14,48,1
0,0,IT,63076,IT,86039,2023-01-11 00:00:14,1.25,0.0,0.01,139.64,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,13874,2023-01-11 00:00:14,1.22,0.0,0.01,533.12,2023-01-23 00:00:14,288,2
0,1,IT,63076,US,19086,2023-01-10 00:00:14,0.56,0.0,0.01,7073.59,2023-01-14 00:00:14,96,1
0,0,IT,63076,IT,33054,2023-01-11 00:00:14,0.75,0.0,0.01,313.14,2023-01-12 12:57:14,36,2
0,3,US,7008,US,34103,2023-01-10 00:00:14,1.41,0.0,1.0,1806.53,2023-01-12 00:00:14,48,1
0,0,IT,63076,IT,21023,2023-01-11 00:00:14,0.54,0.0,0.01,524.22,2023-01-12 13:16:24,37,2
0,0,IT,63076,IT,14100,2023-01-11 00:00:14,1.27,0.0,0.01,502.72,2023-01-12 11:23:41,35,2
0,0,IT,63076,IT,8020,2023-01-11 00:00:14,1.31,0.0,0.01,493.56,2023-01-16 00:00:14,120,2
0,0,IT,63076,IT,80027,2023-01-11 00:00:14,2.26,0.0,0.01,223.58,2023-01-12 12:54:23,36,2
0,0,IT,63076,IT,63066,2023-01-11 00:00:14,0.13,0.0,0.01,8.25,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,196,2023-01-11 00:00:14,0.9,0.0,0.01,157.27,2023-01-12 14:28:29,38,2
0,0,IT,24122,IT,30016,2023-01-10 00:00:14,1.0,0.0,0.01,232.42,2023-01-12 11:42:19,59,1
0,0,IT,63076,IT,21040,2023-01-11 00:00:14,0.6,0.0,0.01,487.85,2023-01-12 12:40:49,36,2
0,0,IT,63076,IT,87100,2023-01-11 00:00:14,1.03,0.0,0.01,452.02,2023-01-16 11:19:13,131,2
0,0,IT,63076,IT,90129,2023-01-11 00:00:14,0.6,0.0,0.01,538.39,2023-01-16 12:39:20,132,2
0,0,IT,63076,IT,35010,2023-01-11 00:00:14,1.26,0.0,0.01,317.31,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,37018,2023-01-11 00:00:14,1.72,0.0,0.01,398.19,2023-01-12 11:38:46,35,2
0,2,US,7008,US,28215,2023-01-10 00:00:14,1.59,0.0,1.0,934.75,2023-01-12 00:00:14,48,1
0,2,US,7008,US,91403,2023-01-10 00:00:14,4.49,0.0,1.0,2820.6,2023-01-16 00:00:14,144,1
0,0,IT,63076,IT,17056,2023-01-11 00:00:14,0.61,0.0,0.01,481.47,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,25124,2023-01-11 00:00:14,0.48,0.0,0.01,407.35,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,24052,2023-01-11 00:00:14,1.21,0.0,0.01,450.23,2023-01-12 11:31:03,35,2
0,0,IT,63076,IT,5018,2023-01-11 00:00:14,0.42,0.0,0.01,142.97,2023-01-13 12:02:25,60,2
0,3,US,7008,US,79922,2023-01-10 00:00:14,2.13,0.0,1.0,2013.2,2023-01-12 00:00:14,48,1
0,0,IT,63076,IT,31,2023-01-11 00:00:14,1.25,0.0,0.01,151.64,2023-01-12 14:11:38,38,2
0,0,IT,63076,IT,75025,2023-01-11 00:00:14,0.59,0.0,0.01,383.64,2023-01-16 12:02:14,132,2
0,2,US,7008,US,33480,2023-01-10 00:00:14,1.72,0.0,1.0,1804.59,2023-01-13 00:00:14,72,1
0,2,US,7008,US,7652,2023-01-10 00:00:14,4.26,0.0,1.0,24.27,2023-01-11 00:00:14,24,1
0,0,IT,63076,IT,85050,2023-01-11 00:00:14,0.99,0.0,0.01,301.9,2023-01-16 00:00:14,120,2
0,2,US,7008,US,7740,2023-01-10 00:00:14,1.13,0.0,1.0,1519.08,2023-01-11 00:00:14,24,1
0,0,IT,63076,IT,90143,2023-01-11 00:00:14,1.18,0.0,0.01,533.48,2023-01-16 00:00:14,120,2
0,2,US,7008,US,34242,2023-01-10 00:00:14,1.23,0.0,1.0,1671.4,2023-01-13 00:00:14,72,1
0,0,IT,24122,IT,20123,2023-01-10 00:00:14,1.0,0.0,0.01,45.85,2023-01-12 11:02:17,59,1
0,0,IT,63076,IT,37049,2023-01-11 00:00:14,1.35,0.0,0.01,318.5,2023-01-12 00:00:14,24,2
0,2,US,7008,US,29464,2023-01-10 00:00:14,1.45,0.0,1.0,1201.51,2023-01-12 00:00:14,48,1
0,0,IT,63076,IT,20821,2023-01-11 00:00:14,0.76,0.0,0.01,481.33,2023-01-12 12:32:50,36,2
0,0,IT,63076,IT,20025,2023-01-11 00:00:14,0.84,0.0,0.01,492.23,2023-01-12 12:28:36,36,2
0,0,IT,63076,IT,90141,2023-01-11 00:00:14,0.92,0.0,0.01,535.02,2023-01-13 12:20:59,60,2
0,2,US,60611,US,7024,2023-01-10 00:00:14,2.0,0.0,0.04,2230.96,2023-01-12 00:00:14,48,1
0,1,IT,63076,IT,20148,2023-01-11 00:00:14,1.37,0.0,0.01,470.78,2023-01-12 00:00:14,24,2
0,2,US,7008,US,11042,2023-01-10 00:00:14,2.13,0.0,1.0,1162.27,2023-01-11 00:00:14,24,1
0,0,IT,63076,IT,20125,2023-01-11 00:00:14,0.6,0.0,0.01,467.4,2023-01-13 00:00:14,48,2
3,0,IT,85100,IT,63076,2023-01-10 00:00:14,1.3,1.3,0.0,302.02,2023-01-19 00:00:14,216,1
0,0,IT,24122,IT,29122,2023-01-10 00:00:14,1.0,0.0,0.01,74.61,2023-01-12 11:08:29,59,1
0,0,IT,35122,IT,43022,2023-01-10 00:00:14,3.0,0.0,0.04,138.51,2023-01-12 00:00:14,48,1
3,0,IT,85100,IT,63076,2023-01-10 00:00:14,0.97,0.97,0.0,302.02,2023-01-19 00:00:14,216,1
0,0,IT,90141,IT,40037,2023-01-10 00:00:14,0.1,0.0,0.0,720.15,2023-01-16 11:38:04,155,1
0,2,US,7008,US,68102,2023-01-10 00:00:14,1.81,0.0,1.0,699.91,2023-01-14 00:00:14,96,1
0,2,US,7008,US,22602,2023-01-10 00:00:14,1.45,0.0,1.0,840.05,2023-01-12 00:00:14,48,1
0,2,US,7008,US,77024,2023-01-10 00:00:14,2.58,0.0,1.0,1509.69,2023-01-14 00:00:14,96,1
0,0,IT,187,IT,88068,2023-01-10 00:00:14,2.0,0.0,0.01,495.84,2023-01-13 00:00:14,72,1
0,2,US,7008,US,48152,2023-01-10 00:00:14,1.77,0.0,1.0,353.14,2023-01-12 00:00:14,48,1
0,2,US,7008,US,11040,2023-01-10 00:00:14,1.0,0.0,1.0,1163.61,2023-01-11 00:00:14,24,1
3,2,US,30097,US,7008,2023-01-10 00:00:14,1.51,1.51,0.0,906.53,2023-01-13 00:00:14,72,1
3,0,IT,38035,IT,63076,2023-01-10 00:00:14,0.12,0.12,0.0,421.49,2023-01-13 00:00:14,72,1
0,2,US,92626,US,19610,2023-01-10 00:00:14,1.0,0.0,0.01,3760.63,2023-01-16 00:00:14,144,1
0,0,IT,24122,IT,20146,2023-01-10 00:00:14,0.31,0.0,0.01,48.54,2023-01-12 00:00:14,48,1
0,0,IT,55042,IT,166,2023-01-10 00:00:14,0.5,0.0,0.01,288.89,2023-01-13 11:00:35,83,1
0,2,US,7008,US,19804,2023-01-10 00:00:14,1.91,0.0,1.0,1029.56,2023-01-11 00:00:14,24,1
0,2,US,7008,US,77027,2023-01-10 00:00:14,1.72,0.0,1.0,1510.24,2023-01-14 00:00:14,96,1
0,0,IT,70121,IT,80127,2023-01-10 00:00:14,1.0,0.0,0.01,224.79,2023-01-13 13:51:41,85,1
0,2,US,7008,US,7747,2023-01-10 00:00:14,2.04,0.0,1.0,11.34,2023-01-11 00:00:14,24,1
0,2,US,7008,US,48224,2023-01-10 00:00:14,1.72,0.0,1.0,387.17,2023-01-12 00:00:14,48,1
0,2,US,7008,US,6883,2023-01-10 00:00:14,1.72,0.0,1.0,19.17,2023-01-11 00:00:14,24,1
0,2,US,7008,US,33140,2023-01-10 00:00:14,0.77,0.0,1.0,1895.96,2023-01-13 00:00:14,72,1
0,2,US,7008,US,33484,2023-01-10 00:00:14,1.31,0.0,1.0,1829.54,2023-01-13 00:00:14,72,1
0,2,US,7008,US,10014,2023-01-10 00:00:14,1.68,0.0,1.0,1137.01,2023-01-11 00:00:14,24,1
0,2,US,7008,US,94538,2023-01-10 00:00:14,2.68,0.0,1.0,2964.52,2023-01-17 00:00:14,168,1
3,0,IT,30135,IT,63076,2023-01-10 00:00:14,2.15,2.15,0.0,305.25,2023-01-12 00:00:14,48,1
3,0,IT,21057,IT,63076,2023-01-10 00:00:14,0.98,0.98,0.0,496.29,2023-01-16 00:00:14,144,1
0,2,US,7008,US,20816,2023-01-10 00:00:14,2.31,0.0,1.0,935.92,2023-01-11 00:00:14,24,1
0,2,US,7008,US,11743,2023-01-10 00:00:14,2.13,0.0,1.0,1183.71,2023-01-11 00:00:14,24,1
0,2,US,7008,US,31326,2023-01-10 00:00:14,2.86,0.0,1.0,1190.04,2023-01-13 00:00:14,72,1
0,2,US,7008,US,96761,2023-01-10 00:00:14,3.86,0.0,1.0,6773.76,2023-01-16 00:00:14,144,1
0,2,US,7008,US,90049,2023-01-10 00:00:14,3.08,0.0,1.0,2825.75,2023-01-16 00:00:14,144,1
0,2,US,7008,US,77019,2023-01-10 00:00:14,1.5,0.0,1.0,1507.05,2023-01-14 00:00:14,96,1
0,2,US,7008,US,95125,2023-01-10 00:00:14,1.31,0.0,1.0,2966.89,2023-01-17 00:00:14,168,1
0,0,IT,55042,IT,86013,2023-01-10 00:00:14,1.0,0.0,0.01,472.67,2023-01-13 13:22:14,85,1
0,0,IT,55042,IT,20131,2023-01-10 00:00:14,1.0,0.0,0.01,185.95,2023-01-12 00:00:14,48,1
0,2,US,7008,US,77056,2023-01-10 00:00:14,1.72,0.0,1.0,1510.56,2023-01-16 00:00:14,144,1
0,2,US,7008,US,2163,2023-01-10 00:00:14,1.95,0.0,1.0,1112.33,2023-01-11 00:00:14,24,1
0,2,US,7008,US,55418,2023-01-10 00:00:14,1.36,0.0,1.0,587.48,2023-01-13 00:00:14,72,1
0,2,US,7008,US,10013,2023-01-10 00:00:14,2.31,0.0,1.0,1137.5,2023-01-11 00:00:14,24,1
0,2,US,7008,US,34231,2023-01-10 00:00:14,3.45,0.0,1.0,1672.16,2023-01-13 00:00:14,72,1
0,0,IT,90141,IT,20161,2023-01-10 00:00:14,0.84,0.0,0.01,892.7,2023-01-13 00:00:14,72,1
0,2,US,89109,US,38654,2023-01-10 00:00:14,1.0,0.0,0.01,2290.1,2023-01-17 00:00:14,168,1
0,2,US,7008,US,33455,2023-01-10 00:00:14,3.49,0.0,1.0,1763.38,2023-01-13 00:00:14,72,1
0,2,US,7008,US,55447,2023-01-10 00:00:14,1.27,0.0,1.0,601.94,2023-01-13 00:00:14,72,1
0,2,US,7008,US,91356,2023-01-10 00:00:14,1.95,0.0,1.0,2827.1,2023-01-17 00:00:14,168,1
0,2,US,7008,US,68502,2023-01-10 00:00:14,2.81,0.0,1.0,771.63,2023-01-14 00:00:14,96,1
0,2,US,7008,US,28209,2023-01-10 00:00:14,2.4,0.0,1.0,932.94,2023-01-12 00:00:14,48,1
0,2,US,7008,US,92009,2023-01-10 00:00:14,3.54,0.0,1.0,2776.38,2023-01-18 00:00:14,192,1
0,2,US,7008,US,8701,2023-01-10 00:00:14,1.13,0.0,1.0,419.48,2023-01-11 00:00:14,24,1
0,2,US,7008,US,20007,2023-01-10 00:00:14,2.04,0.0,1.0,941.56,2023-01-11 00:00:14,24,1
0,2,US,7008,US,92692,2023-01-10 00:00:14,0.73,0.0,1.0,2781.26,2023-01-17 00:00:14,168,1
0,2,US,7008,US,91790,2023-01-10 00:00:14,1.63,0.0,1.0,2782.37,2023-01-17 00:00:14,168,1
0,3,US,90210,US,94556,2023-01-10 00:00:14,0.23,0.0,0.01,535.91,2023-01-12 00:00:14,48,1
3,0,IT,91011,IT,63076,2023-01-10 00:00:14,2.03,2.03,0.0,555.53,2023-01-16 00:00:14,144,1
3,2,US,77055,US,7008,2023-01-10 00:00:14,0.54,0.54,0.0,1507.17,2023-01-17 00:00:14,168,1
3,0,IT,20129,IT,63076,2023-01-10 00:00:14,0.71,0.71,0.0,465.32,2023-01-12 00:00:14,48,1
3,2,US,92646,US,7008,2023-01-10 00:00:14,1.36,1.36,0.0,2805.03,2023-01-17 00:00:14,168,1
3,0,IT,3023,IT,63076,2023-01-10 00:00:14,2.01,2.01,0.0,155.63,2023-01-12 00:00:14,48,1
3,2,US,95070,US,7008,2023-01-10 00:00:14,0.81,0.81,0.0,2976.55,2023-01-17 00:00:14,168,1
0,2,US,33154,US,10580,2023-01-10 00:00:14,1.19,0.0,0.01,1779.71,2023-01-18 00:00:14,192,1
3,0,IT,55100,IT,63076,2023-01-10 00:00:14,1.34,1.34,0.0,287.37,2023-01-12 00:00:14,48,1
3,2,US,90020,US,7008,2023-01-10 00:00:14,0.99,0.99,0.0,2812.0,2023-01-18 00:00:14,192,1
3,0,IT,55100,IT,63076,2023-01-10 00:00:14,0.94,0.94,0.0,287.37,2023-01-12 00:00:14,48,1
3,2,US,10573,US,7008,2023-01-10 00:00:14,0.91,0.91,0.0,1159.47,2023-01-16 00:00:14,144,1
0,3,US,10065,US,75248,2023-01-11 00:00:14,1.0,0.0,0.01,2200.06,2023-01-13 00:00:14,48,2
3,2,US,33331,US,7008,2023-01-11 00:00:14,0.95,0.95,0.0,1861.58,2023-01-17 00:00:14,144,2
3,2,US,33131,US,7008,2023-01-11 00:00:14,0.24,0.24,0.0,1899.08,2023-01-18 00:00:14,168,2
3,2,US,6807,US,7008,2023-01-11 00:00:14,1.52,1.52,0.0,16.25,2023-01-13 00:00:14,48,2
3,2,US,20832,US,7008,2023-01-11 00:00:14,1.89,1.89,0.0,931.48,2023-01-13 00:00:14,48,2
3,2,US,6820,US,7008,2023-01-11 00:00:14,1.04,1.04,0.0,17.53,2023-01-17 00:00:14,144,2
0,0,IT,63076,IT,89040,2023-01-11 12:00:14,3.0,2.0,0.014896,547.59,2023-01-16 00:00:14,108,2
1,5,IT,63076,US,96814,2023-01-11 08:04:32.943,5.6,5.2,0.048825,12825.0,2023-01-18 00:00:14,160,2
1,5,IT,63076,US,89109,2023-01-11 08:05:02.687,3.7,3.3,0.019448,9823.07,2023-01-18 00:00:14,160,2
1,5,IT,63076,US,90210,2023-01-11 08:05:27.667,4.2,3.8,0.048825,10174.19,2023-01-18 00:00:14,160,2
1,5,IT,63076,US,92626,2023-01-11 08:05:47.137,9.2,8.8,0.048825,10187.73,2023-01-18 00:00:14,160,2
1,5,IT,63076,US,7008,2023-01-11 08:06:08.733,6.9,6.5,0.048825,7761.6,2023-01-18 00:00:14,160,2
1,5,IT,63076,US,10022,2023-01-11 08:06:38.69,13.4,13.0,0.080325,6920.92,2023-01-18 00:00:14,160,2
1,5,IT,63076,US,7601,2023-01-11 00:00:14,3.5,3.1,0.048825,7769.61,2023-01-18 00:00:14,168,2
1,5,IT,63076,US,2116,2023-01-11 00:00:14,3.9,3.5,0.048825,8162.48,2023-01-18 00:00:14,168,2
1,5,IT,63076,US,75225,2023-01-11 00:00:14,3.9,3.5,0.048825,9030.81,2023-01-18 00:00:14,168,2
1,5,IT,63076,US,33154,2023-01-11 00:00:14,3.4,3.0,0.019448,8386.9,2023-01-18 00:00:14,168,2
1,5,IT,63076,US,77056,2023-01-11 00:00:14,2.4,2.0,0.019448,9192.55,2023-01-18 00:00:14,168,2
1,5,IT,63076,US,60611,2023-01-11 00:00:14,3.7,3.3,0.019448,7754.42,2023-01-18 00:00:14,168,2
1,5,IT,63076,US,98004,2023-01-11 00:00:14,2.4,2.0,0.019448,9064.24,2023-01-18 00:00:14,168,2
1,5,IT,63076,US,10001,2023-01-11 00:00:14,2.6,2.2,0.019448,6923.36,2023-01-18 00:00:14,168,2
0,0,IT,63076,IT,24122,2023-01-11 00:00:14,1.7,0.0,0.01,453.28,2023-01-12 12:04:15,36,2
0,0,IT,63076,IT,21055,2023-01-11 00:00:14,1.86,0.0,0.01,496.36,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,70121,2023-01-11 00:00:14,1.1,0.0,0.01,321.49,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,7052,2023-01-11 00:00:14,1.27,0.0,0.01,420.29,2023-01-13 00:00:14,48,2
0,1,IT,63076,IT,48124,2023-01-11 00:00:14,1.95,0.0,0.01,207.36,2023-01-13 10:57:14,58,2
0,0,IT,63076,IT,88836,2023-01-11 00:00:14,1.08,0.0,0.01,486.25,2023-01-17 00:00:14,144,2
0,1,IT,63076,IT,50132,2023-01-11 00:00:14,0.99,0.0,0.01,228.39,2023-01-12 12:57:29,36,2
0,0,IT,63076,IT,39,2023-01-11 00:00:14,1.57,0.0,0.01,146.13,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,70123,2023-01-11 00:00:14,1.05,0.0,0.01,318.9,2023-01-13 14:27:14,62,2
0,0,IT,63076,IT,13011,2023-01-11 00:00:14,0.5,0.0,0.01,541.13,2023-01-13 11:32:25,59,2
0,0,IT,63076,IT,23100,2023-01-11 00:00:14,1.25,0.0,0.01,478.89,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,9037,2023-01-11 00:00:14,1.21,0.0,0.01,564.56,2023-01-16 00:00:14,120,2
0,0,IT,63076,IT,64100,2023-01-11 00:00:14,0.35,0.0,0.01,31.31,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,20147,2023-01-11 00:00:14,1.18,0.0,0.01,469.69,2023-01-18 00:00:14,168,2
2,0,IT,63076,IT,20090,2023-01-11 09:01:03.33,65.5,60.96,0.5,468.43,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,186,2023-01-11 09:01:03.33,85.56,74.35,1.23,159.16,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,20090,2023-01-11 09:01:03.33,30.09,26.6,0.65,468.43,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,24122,2023-01-11 09:01:03.33,170.86,153.94,1.69,453.28,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,21100,2023-01-11 09:01:03.33,102.26,92.21,0.92,512.02,2023-01-17 00:00:14,135,2
2,0,IT,63076,IT,30020,2023-01-11 09:01:03.33,191.31,170.18,2.07,318.67,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,20090,2023-01-11 09:01:03.33,36.46,33.49,0.31,468.43,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,137,2023-01-11 09:01:03.33,117.16,103.75,1.07,146.57,2023-01-12 00:00:14,15,2
2,0,IT,63076,IT,26858,2023-01-11 09:01:03.33,3.46,2.72,0.04,447.17,2023-01-12 00:00:14,15,2
2,0,IT,63076,IT,20090,2023-01-11 09:01:03.33,389.28,353.41,3.3,468.43,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,30020,2023-01-11 09:01:03.33,8.99,6.4,0.14,318.67,2023-01-16 00:00:14,111,2
2,0,IT,63076,IT,30020,2023-01-11 09:01:03.33,41.67,39.09,0.58,318.67,2023-01-16 00:00:14,111,2
0,0,IT,63076,IT,80121,2023-01-11 00:00:14,3.1,0.0,0.01,234.53,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,178,2023-01-11 00:00:14,1.37,0.0,0.01,162.24,2023-01-12 00:00:14,24,2
3,0,IT,89024,IT,63076,2023-01-11 00:00:14,1.56,1.56,0.0,536.94,2023-01-16 00:00:14,120,2
0,0,IT,63076,IT,31010,2023-01-11 00:00:14,1.33,0.0,0.01,346.25,2023-01-12 00:00:14,24,2
3,0,IT,36050,IT,63076,2023-01-11 00:00:14,1.45,1.45,0.0,347.33,2023-01-13 00:00:14,48,2
0,1,IT,63076,IT,60131,2023-01-11 00:00:14,0.49,0.0,0.01,76.93,2023-01-12 00:00:14,24,2
1,1,IT,50065,IT,47030,2023-01-11 09:13:38.853,15.0,13.0,0.144,86.04,2023-01-12 00:00:14,15,2
0,0,IT,63076,IT,24020,2023-01-11 00:00:14,1.26,0.0,0.01,450.36,2023-01-17 12:39:31,156,2
0,0,IT,63076,IT,85050,2023-01-11 00:00:14,1.17,0.0,0.01,301.9,2023-01-16 00:00:14,120,2
0,0,IT,63076,IT,10133,2023-01-11 00:00:14,2.25,0.0,0.01,544.75,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,3020,2023-01-11 00:00:14,1.5,0.0,0.01,161.25,2023-01-12 14:35:22,38,2
0,0,IT,63076,IT,81030,2023-01-11 00:00:14,1.06,0.0,0.01,209.58,2023-01-16 00:00:14,120,2
0,0,IT,20090,IT,73100,2023-01-11 00:00:14,1.8,0.0,0.01,928.05,2023-01-13 13:54:14,61,2
0,1,IT,63076,IT,96011,2023-01-11 00:00:14,1.11,0.0,0.01,643.0,2023-01-16 00:00:14,120,2
0,0,IT,63076,IT,89822,2023-01-11 00:00:14,2.23,0.0,0.01,527.28,2023-01-16 00:00:14,120,2
0,0,IT,63076,IT,198,2023-01-11 00:00:14,1.05,0.0,0.01,156.31,2023-01-12 11:27:43,35,2
0,0,IT,63076,IT,80046,2023-01-11 00:00:14,1.43,0.0,0.01,236.22,2023-01-13 12:10:15,60,2
0,0,IT,63076,IT,15057,2023-01-11 00:00:14,0.62,0.0,0.01,455.2,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,32036,2023-01-11 00:00:14,0.58,0.0,0.01,381.24,2023-01-12 12:15:41,36,2
0,0,IT,20090,IT,84015,2023-01-11 00:00:14,1.8,0.0,0.01,689.2,2023-01-13 11:42:17,59,2
0,0,IT,63076,IT,97019,2023-01-11 00:00:14,0.81,0.0,0.01,666.49,2023-01-16 00:00:14,120,2
0,0,IT,63076,IT,44124,2023-01-11 00:00:14,0.9,0.0,0.01,281.98,2023-01-12 12:43:00,36,2
0,0,IT,63076,IT,81011,2023-01-11 00:00:14,1.57,0.0,0.01,182.06,2023-01-13 12:09:08,60,2
0,0,IT,63076,IT,124,2023-01-11 00:00:14,1.13,0.0,0.01,179.09,2023-01-13 11:30:04,59,2
0,0,IT,63076,IT,52045,2023-01-11 00:00:14,1.1,0.0,0.01,168.15,2023-01-12 14:15:04,38,2
0,0,IT,63076,IT,25016,2023-01-11 00:00:14,1.37,0.0,0.01,396.31,2023-01-12 13:12:27,37,2
0,0,IT,63076,IT,80034,2023-01-11 00:00:14,1.41,0.0,0.01,228.06,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,10078,2023-01-11 00:00:14,1.27,0.0,0.01,553.87,2023-01-12 00:00:14,24,2
0,0,IT,63076,IT,50127,2023-01-11 00:00:14,1.27,0.0,0.01,233.47,2023-01-13 00:00:14,48,2
0,0,IT,63076,IT,41049,2023-01-11 00:00:14,1.1,0.0,0.01,304.68,2023-01-13 12:29:14,60,2
